Word,Method1,Method2,Jaccard_Similarity
paint,deepseek,llama,0.6
paint,deepseek,mw,0.14285714285714285
paint,deepseek,wordnet,0.0
paint,gpt,llama,0.45454545454545453
paint,gpt,mw,0.14285714285714285
paint,gpt,wordnet,0.08333333333333333
paint,llama,mw,0.14285714285714285
paint,llama,wordnet,0.0
paint,mw,wordnet,0.07407407407407407
supportive,deepseek,gpt,0.3333333333333333
supportive,deepseek,llama,0.2857142857142857
supportive,deepseek,mw,0.0
supportive,deepseek,wordnet,0.0
supportive,gpt,llama,0.4
supportive,gpt,mw,0.0
supportive,gpt,wordnet,0.0
supportive,llama,mw,0.0
supportive,llama,wordnet,0.0
supportive,mw,wordnet,0.0
leatherback,deepseek,gpt,0.6666666666666666
leatherback,deepseek,llama,0.0
leatherback,deepseek,mw,0.0
leatherback,deepseek,wordnet,0.75
leatherback,gpt,llama,0.0
leatherback,gpt,mw,0.0
leatherback,gpt,wordnet,0.5
leatherback,llama,mw,0.0
leatherback,llama,wordnet,0.0
leatherback,mw,wordnet,0.0
dealer,deepseek,gpt,0.5
dealer,deepseek,llama,0.5
dealer,deepseek,mw,0.028985507246376812
dealer,deepseek,wordnet,0.08333333333333333
dealer,gpt,llama,0.75
dealer,gpt,mw,0.029197080291970802
dealer,gpt,wordnet,0.09090909090909091
dealer,llama,mw,0.029197080291970802
dealer,llama,wordnet,0.09090909090909091
dealer,mw,wordnet,0.007246376811594203
lighten,deepseek,gpt,0.3076923076923077
lighten,deepseek,llama,0.26666666666666666
lighten,deepseek,mw,0.09090909090909091
lighten,deepseek,wordnet,0.06666666666666667
lighten,gpt,llama,0.2727272727272727
lighten,gpt,mw,0.11764705882352941
lighten,gpt,wordnet,0.2222222222222222
lighten,llama,mw,0.10526315789473684
lighten,llama,wordnet,0.18181818181818182
lighten,mw,wordnet,0.058823529411764705
kitchener,deepseek,gpt,0.8
kitchener,deepseek,llama,0.6
kitchener,deepseek,mw,0.0
kitchener,deepseek,wordnet,0.0
kitchener,gpt,llama,0.75
kitchener,gpt,mw,0.0
kitchener,gpt,wordnet,0.0
kitchener,llama,mw,0.0
kitchener,llama,wordnet,0.0
kitchener,mw,wordnet,0.0
emigrant,deepseek,gpt,0.18181818181818182
emigrant,deepseek,llama,0.16666666666666666
emigrant,deepseek,mw,0.25
emigrant,deepseek,wordnet,0.0
emigrant,gpt,llama,0.375
emigrant,gpt,mw,0.2
emigrant,gpt,wordnet,0.0
emigrant,llama,mw,0.18181818181818182
emigrant,llama,wordnet,0.0
emigrant,mw,wordnet,0.0
trajectory,deepseek,gpt,0.5
trajectory,deepseek,llama,0.5
trajectory,deepseek,mw,0.3
trajectory,deepseek,wordnet,0.0
trajectory,gpt,llama,0.4444444444444444
trajectory,gpt,mw,0.23529411764705882
trajectory,gpt,wordnet,0.0
trajectory,llama,mw,0.2631578947368421
trajectory,llama,wordnet,0.1111111111111111
trajectory,mw,wordnet,0.0
gate,deepseek,gpt,0.23076923076923078
gate,deepseek,llama,0.3076923076923077
gate,deepseek,mw,0.030864197530864196
gate,deepseek,wordnet,0.0
gate,gpt,llama,0.625
gate,gpt,mw,0.025157232704402517
gate,gpt,wordnet,0.0
gate,llama,mw,0.018633540372670808
gate,llama,wordnet,0.0
gate,mw,wordnet,0.0
untested,deepseek,gpt,0.18181818181818182
untested,deepseek,llama,0.3
untested,deepseek,mw,0.028985507246376812
untested,deepseek,wordnet,0.0
untested,gpt,llama,0.42857142857142855
untested,gpt,mw,0.030303030303030304
untested,gpt,wordnet,0.125
untested,llama,mw,0.046153846153846156
untested,llama,wordnet,0.125
untested,mw,wordnet,0.03076923076923077
rule,deepseek,llama,0.36363636363636365
tax,deepseek,gpt,0.5
tax,deepseek,llama,0.6
tax,deepseek,mw,0.15789473684210525
tax,deepseek,wordnet,0.0
tax,gpt,llama,0.8571428571428571
tax,gpt,mw,0.1388888888888889
tax,gpt,wordnet,0.0
tax,llama,mw,0.16666666666666666
tax,llama,wordnet,0.0
tax,mw,wordnet,0.02564102564102564
bobbing,deepseek,gpt,0.42857142857142855
bobbing,deepseek,llama,0.25
bobbing,deepseek,mw,0.01282051282051282
bobbing,deepseek,wordnet,0.0
bobbing,gpt,llama,0.42857142857142855
bobbing,gpt,mw,0.006369426751592357
bobbing,gpt,wordnet,0.0
bobbing,llama,mw,0.006369426751592357
bobbing,llama,wordnet,0.0
bobbing,mw,wordnet,0.006369426751592357
spindle,deepseek,gpt,0.3
spindle,deepseek,llama,0.625
spindle,deepseek,mw,0.0
spindle,deepseek,wordnet,0.18181818181818182
spindle,gpt,llama,0.25
spindle,gpt,mw,0.0
spindle,gpt,wordnet,0.0
spindle,llama,mw,0.0
spindle,llama,wordnet,0.1111111111111111
spindle,mw,wordnet,0.014285714285714285
supernova,deepseek,gpt,0.14285714285714285
supernova,deepseek,llama,0.0
supernova,deepseek,mw,0.0
supernova,deepseek,wordnet,0.0
supernova,gpt,llama,0.0
supernova,gpt,mw,0.0
supernova,gpt,wordnet,0.0
supernova,llama,mw,0.0
supernova,llama,wordnet,0.0
supernova,mw,wordnet,0.0
depending,deepseek,gpt,0.375
depending,deepseek,llama,0.2222222222222222
depending,deepseek,mw,0.018867924528301886
depending,deepseek,wordnet,0.0
depending,gpt,llama,0.42857142857142855
depending,gpt,mw,0.0392156862745098
depending,gpt,wordnet,0.0
depending,llama,mw,0.0392156862745098
depending,llama,wordnet,0.0
depending,mw,wordnet,0.058823529411764705
rejoice,deepseek,gpt,0.26666666666666666
rejoice,deepseek,llama,0.42857142857142855
rejoice,deepseek,mw,0.10869565217391304
rejoice,deepseek,wordnet,0.1875
rejoice,gpt,llama,0.36363636363636365
rejoice,gpt,mw,0.12195121951219512
rejoice,gpt,wordnet,0.2727272727272727
rejoice,llama,mw,0.11904761904761904
rejoice,llama,wordnet,0.25
rejoice,mw,wordnet,0.12195121951219512
whom,deepseek,gpt,1.0
whom,deepseek,llama,0.6
whom,deepseek,mw,0.0
whom,deepseek,wordnet,0.0
whom,gpt,llama,0.6
whom,gpt,mw,0.0
whom,gpt,wordnet,0.0
whom,llama,mw,0.0
whom,llama,wordnet,0.0
whom,mw,wordnet,0.0
firth,deepseek,gpt,0.5714285714285714
firth,deepseek,llama,0.375
firth,deepseek,mw,0.4166666666666667
firth,deepseek,wordnet,0.0
firth,gpt,llama,0.42857142857142855
firth,gpt,mw,0.45454545454545453
firth,gpt,wordnet,0.0
firth,llama,mw,0.23076923076923078
firth,llama,wordnet,0.0
firth,mw,wordnet,0.0
decant,deepseek,gpt,0.4444444444444444
decant,deepseek,llama,0.2727272727272727
decant,deepseek,mw,0.11538461538461539
decant,deepseek,wordnet,0.1
decant,gpt,llama,0.2222222222222222
decant,gpt,mw,0.04
decant,gpt,wordnet,0.14285714285714285
decant,llama,mw,0.08
decant,llama,wordnet,0.125
decant,mw,wordnet,0.0
paw,deepseek,gpt,0.5
paw,deepseek,llama,0.2857142857142857
paw,deepseek,mw,0.0
paw,deepseek,wordnet,0.125
paw,gpt,llama,0.3333333333333333
paw,gpt,mw,0.0
paw,gpt,wordnet,0.0
paw,llama,mw,0.0
paw,llama,wordnet,0.14285714285714285
paw,mw,wordnet,0.0
loyally,deepseek,gpt,0.5
loyally,deepseek,llama,0.3333333333333333
loyally,deepseek,mw,0.0
loyally,deepseek,wordnet,0.0
loyally,gpt,llama,0.42857142857142855
loyally,gpt,mw,0.0
loyally,gpt,wordnet,0.0
loyally,llama,mw,0.0
loyally,llama,wordnet,0.0
loyally,mw,wordnet,0.0
genuine,deepseek,gpt,0.45454545454545453
genuine,deepseek,llama,0.5
genuine,deepseek,mw,0.21212121212121213
genuine,deepseek,wordnet,0.21428571428571427
genuine,gpt,llama,0.75
genuine,gpt,mw,0.16129032258064516
genuine,gpt,wordnet,0.3
genuine,llama,mw,0.1875
genuine,llama,wordnet,0.25
genuine,mw,wordnet,0.12121212121212122
switch,deepseek,gpt,0.6666666666666666
switch,deepseek,llama,0.5
switch,deepseek,mw,0.025906735751295335
switch,deepseek,wordnet,0.15384615384615385
switch,gpt,llama,0.5555555555555556
switch,gpt,mw,0.02072538860103627
switch,gpt,wordnet,0.16
switch,llama,mw,0.026041666666666668
switch,llama,wordnet,0.2608695652173913
switch,mw,wordnet,0.02912621359223301
undamaged,deepseek,gpt,0.36363636363636365
undamaged,deepseek,llama,0.7
undamaged,deepseek,mw,0.06060606060606061
undamaged,deepseek,wordnet,0.0
undamaged,gpt,llama,0.2727272727272727
undamaged,gpt,mw,0.06666666666666667
undamaged,gpt,wordnet,0.0
undamaged,llama,mw,0.0967741935483871
undamaged,llama,wordnet,0.0
undamaged,mw,wordnet,0.0
runaway,deepseek,gpt,0.4444444444444444
runaway,deepseek,llama,0.5555555555555556
runaway,deepseek,mw,0.0
runaway,deepseek,wordnet,0.06666666666666667
runaway,gpt,llama,0.5714285714285714
runaway,gpt,mw,0.0
runaway,gpt,wordnet,0.08333333333333333
runaway,llama,mw,0.0
runaway,llama,wordnet,0.07692307692307693
runaway,mw,wordnet,0.0784313725490196
erosive,deepseek,gpt,0.1111111111111111
erosive,deepseek,llama,0.5714285714285714
erosive,deepseek,mw,0.08695652173913043
erosive,deepseek,wordnet,0.25
erosive,gpt,llama,0.2222222222222222
erosive,gpt,mw,0.041666666666666664
erosive,gpt,wordnet,0.1111111111111111
erosive,llama,mw,0.08333333333333333
erosive,llama,wordnet,0.2222222222222222
erosive,mw,wordnet,0.041666666666666664
unaltered,deepseek,gpt,0.4444444444444444
unaltered,deepseek,llama,0.25
unaltered,deepseek,mw,0.0
unaltered,deepseek,wordnet,0.1111111111111111
unaltered,gpt,llama,0.5
unaltered,gpt,mw,0.0
unaltered,gpt,wordnet,0.16666666666666666
unaltered,llama,mw,0.0
unaltered,llama,wordnet,0.2857142857142857
unaltered,mw,wordnet,0.0
indent,deepseek,gpt,0.1111111111111111
indent,deepseek,llama,0.2222222222222222
indent,deepseek,mw,0.12
indent,deepseek,wordnet,0.1111111111111111
indent,gpt,llama,0.2222222222222222
indent,gpt,mw,0.12
indent,gpt,wordnet,0.25
indent,llama,mw,0.07407407407407407
indent,llama,wordnet,0.2222222222222222
indent,mw,wordnet,0.07692307692307693
battlefield,deepseek,gpt,0.2
battlefield,deepseek,llama,0.4444444444444444
battlefield,deepseek,mw,0.125
battlefield,deepseek,wordnet,0.2
battlefield,gpt,llama,0.2222222222222222
battlefield,gpt,mw,0.0
battlefield,gpt,wordnet,0.1111111111111111
battlefield,llama,mw,0.14285714285714285
battlefield,llama,wordnet,0.2222222222222222
battlefield,mw,wordnet,0.4
explicate,deepseek,gpt,0.5
explicate,deepseek,llama,0.38461538461538464
explicate,deepseek,mw,0.3157894736842105
explicate,deepseek,wordnet,0.07692307692307693
explicate,gpt,llama,0.625
explicate,gpt,mw,0.3333333333333333
explicate,gpt,wordnet,0.125
explicate,llama,mw,0.35294117647058826
explicate,llama,wordnet,0.09090909090909091
explicate,mw,wordnet,0.05555555555555555
appetite,deepseek,gpt,0.2727272727272727
appetite,deepseek,llama,0.5
appetite,deepseek,mw,0.15217391304347827
appetite,deepseek,wordnet,0.0
appetite,gpt,llama,0.4444444444444444
appetite,gpt,mw,0.13333333333333333
appetite,gpt,wordnet,0.0
appetite,llama,mw,0.15555555555555556
appetite,llama,wordnet,0.0
appetite,mw,wordnet,0.02127659574468085
illustrious,deepseek,gpt,0.5333333333333333
illustrious,deepseek,llama,0.4117647058823529
illustrious,deepseek,mw,0.15384615384615385
illustrious,deepseek,wordnet,0.2777777777777778
illustrious,gpt,llama,0.4166666666666667
illustrious,gpt,mw,0.15
illustrious,gpt,wordnet,0.3333333333333333
illustrious,llama,mw,0.09090909090909091
illustrious,llama,wordnet,0.21428571428571427
illustrious,mw,wordnet,0.045454545454545456
metropolitan,deepseek,gpt,0.625
metropolitan,deepseek,llama,0.36363636363636365
metropolitan,deepseek,mw,0.034482758620689655
metropolitan,deepseek,wordnet,0.0
metropolitan,gpt,llama,0.5
metropolitan,gpt,mw,0.017857142857142856
metropolitan,gpt,wordnet,0.0
metropolitan,llama,mw,0.05357142857142857
metropolitan,llama,wordnet,0.0
metropolitan,mw,wordnet,0.0
gazi,deepseek,gpt,0.5714285714285714
gazi,deepseek,llama,0.0
gazi,deepseek,mw,0.0
gazi,deepseek,wordnet,0.0
gazi,gpt,llama,0.0
gazi,gpt,mw,0.0
gazi,gpt,wordnet,0.0
gazi,llama,mw,0.0
gazi,llama,wordnet,0.0
gazi,mw,wordnet,0.0
bison,deepseek,gpt,0.4
bison,deepseek,llama,0.75
bison,deepseek,mw,0.0
bison,deepseek,wordnet,0.0
bison,gpt,llama,0.5
bison,gpt,mw,0.0
bison,gpt,wordnet,0.0
bison,llama,mw,0.0
bison,llama,wordnet,0.0
bison,mw,wordnet,0.0
emulator,deepseek,gpt,0.3333333333333333
emulator,deepseek,llama,0.2857142857142857
emulator,deepseek,mw,0.030303030303030304
emulator,deepseek,wordnet,0.14285714285714285
emulator,gpt,llama,0.375
emulator,gpt,mw,0.058823529411764705
emulator,gpt,wordnet,0.1111111111111111
emulator,llama,mw,0.05714285714285714
emulator,llama,wordnet,0.1
emulator,mw,wordnet,0.125
scientist,deepseek,gpt,0.17647058823529413
scientist,deepseek,llama,0.35294117647058826
scientist,deepseek,mw,0.0
scientist,deepseek,wordnet,0.0
scientist,gpt,llama,0.5
scientist,gpt,mw,0.0
scientist,gpt,wordnet,0.0
scientist,llama,mw,0.0
scientist,llama,wordnet,0.0
scientist,mw,wordnet,0.0
voluminous,deepseek,gpt,0.5
voluminous,deepseek,llama,0.6666666666666666
voluminous,deepseek,mw,0.11538461538461539
voluminous,deepseek,wordnet,0.06666666666666667
voluminous,gpt,llama,0.5
voluminous,gpt,mw,0.08
voluminous,gpt,wordnet,0.07692307692307693
voluminous,llama,mw,0.03571428571428571
voluminous,llama,wordnet,0.06666666666666667
voluminous,mw,wordnet,0.0
ilk,deepseek,gpt,0.5
ilk,deepseek,llama,0.6
ilk,deepseek,mw,0.42105263157894735
ilk,deepseek,wordnet,0.0
ilk,gpt,llama,0.5714285714285714
ilk,gpt,mw,0.2222222222222222
ilk,gpt,wordnet,0.0
ilk,llama,mw,0.2777777777777778
ilk,llama,wordnet,0.0
ilk,mw,wordnet,0.05555555555555555
endometritis,deepseek,gpt,0.2
endometritis,deepseek,llama,0.5
endometritis,deepseek,mw,0.0
endometritis,deepseek,wordnet,0.25
endometritis,gpt,llama,0.2
endometritis,gpt,mw,0.0
endometritis,gpt,wordnet,0.0
endometritis,llama,mw,0.0
endometritis,llama,wordnet,0.25
endometritis,mw,wordnet,0.0
theology,deepseek,gpt,0.3
theology,deepseek,llama,0.14285714285714285
theology,deepseek,mw,0.041666666666666664
theology,deepseek,wordnet,0.1
theology,gpt,llama,0.18181818181818182
theology,gpt,mw,0.021739130434782608
theology,gpt,wordnet,0.14285714285714285
theology,llama,mw,0.06382978723404255
theology,llama,wordnet,0.1
theology,mw,wordnet,0.0
privacy,deepseek,gpt,0.6666666666666666
privacy,deepseek,llama,0.6
privacy,deepseek,mw,0.125
privacy,deepseek,wordnet,0.08333333333333333
privacy,gpt,llama,0.5
privacy,gpt,mw,0.13333333333333333
privacy,gpt,wordnet,0.09090909090909091
privacy,llama,mw,0.2
privacy,llama,wordnet,0.18181818181818182
privacy,mw,wordnet,0.07142857142857142
mediate,deepseek,gpt,0.4444444444444444
mediate,deepseek,llama,0.6666666666666666
mediate,deepseek,mw,0.16666666666666666
mediate,deepseek,wordnet,0.25
mediate,gpt,llama,0.5
mediate,gpt,mw,0.125
mediate,gpt,wordnet,0.2
mediate,llama,mw,0.1111111111111111
mediate,llama,wordnet,0.16666666666666666
mediate,mw,wordnet,0.17647058823529413
systematically,deepseek,gpt,0.14285714285714285
systematically,deepseek,llama,0.38461538461538464
systematically,deepseek,mw,0.07692307692307693
systematically,deepseek,wordnet,0.0
systematically,gpt,llama,0.16666666666666666
systematically,gpt,mw,0.09090909090909091
systematically,gpt,wordnet,0.0
systematically,llama,mw,0.08333333333333333
systematically,llama,wordnet,0.0
systematically,mw,wordnet,0.0
partial,deepseek,gpt,0.4
partial,deepseek,llama,0.36363636363636365
partial,deepseek,mw,0.05747126436781609
partial,deepseek,wordnet,0.0
partial,gpt,llama,0.2222222222222222
partial,gpt,mw,0.023255813953488372
partial,gpt,wordnet,0.0
partial,llama,mw,0.022988505747126436
partial,llama,wordnet,0.0
partial,mw,wordnet,0.011494252873563218
cork,deepseek,gpt,0.25
cork,deepseek,llama,0.25
cork,deepseek,mw,0.06451612903225806
cork,deepseek,wordnet,0.0
cork,gpt,llama,0.3333333333333333
cork,gpt,mw,0.03333333333333333
cork,gpt,wordnet,0.0
cork,llama,mw,0.03333333333333333
cork,llama,wordnet,0.0
cork,mw,wordnet,0.0
galvanic,deepseek,gpt,0.2222222222222222
galvanic,deepseek,llama,0.1
galvanic,deepseek,mw,0.21739130434782608
galvanic,deepseek,wordnet,0.2
galvanic,gpt,llama,0.14285714285714285
galvanic,gpt,mw,0.08695652173913043
galvanic,gpt,wordnet,0.0
galvanic,llama,mw,0.0
galvanic,llama,wordnet,0.125
galvanic,mw,wordnet,0.08333333333333333
contributory,deepseek,gpt,0.15384615384615385
contributory,deepseek,llama,0.14285714285714285
contributory,deepseek,mw,0.10810810810810811
contributory,deepseek,wordnet,0.07142857142857142
contributory,gpt,llama,0.0
contributory,gpt,mw,0.02857142857142857
contributory,gpt,wordnet,0.1111111111111111
contributory,llama,mw,0.12121212121212122
contributory,llama,wordnet,0.0
contributory,mw,wordnet,0.02857142857142857
flanking,deepseek,gpt,0.09090909090909091
flanking,deepseek,llama,0.36363636363636365
flanking,deepseek,mw,0.05263157894736842
flanking,deepseek,wordnet,0.0
flanking,gpt,llama,0.08333333333333333
flanking,gpt,mw,0.02631578947368421
flanking,gpt,wordnet,0.0
flanking,llama,mw,0.06578947368421052
flanking,llama,wordnet,0.0
flanking,mw,wordnet,0.0
sample,deepseek,gpt,0.36363636363636365
sample,deepseek,llama,0.38461538461538464
sample,deepseek,mw,0.4444444444444444
sample,deepseek,wordnet,0.0
sample,gpt,llama,0.18181818181818182
sample,gpt,mw,0.23529411764705882
sample,gpt,wordnet,0.0
sample,llama,mw,0.14285714285714285
sample,llama,wordnet,0.07692307692307693
sample,mw,wordnet,0.1
repopulate,deepseek,gpt,0.1111111111111111
repopulate,deepseek,llama,0.4444444444444444
repopulate,deepseek,mw,0.0
repopulate,deepseek,wordnet,0.0
repopulate,gpt,llama,0.3
repopulate,gpt,mw,0.0
repopulate,gpt,wordnet,0.0
repopulate,llama,mw,0.0
repopulate,llama,wordnet,0.0
repopulate,mw,wordnet,0.0
furlong,deepseek,gpt,1.0
furlong,deepseek,llama,0.4
furlong,deepseek,mw,0.0
furlong,deepseek,wordnet,0.0
furlong,gpt,llama,0.4
furlong,gpt,mw,0.0
furlong,gpt,wordnet,0.0
furlong,llama,mw,0.0
furlong,llama,wordnet,0.0
furlong,mw,wordnet,0.0
shortage,deepseek,gpt,0.4
shortage,deepseek,llama,0.6666666666666666
shortage,deepseek,mw,0.3333333333333333
shortage,deepseek,wordnet,0.3
shortage,gpt,llama,0.4444444444444444
shortage,gpt,mw,0.3
shortage,gpt,wordnet,0.0
shortage,llama,mw,0.2857142857142857
shortage,llama,wordnet,0.2
shortage,mw,wordnet,0.13636363636363635
nid,deepseek,gpt,0.5714285714285714
nid,deepseek,llama,0.5
nid,deepseek,mw,0.0
nid,deepseek,wordnet,0.0
nid,gpt,llama,0.6
nid,gpt,mw,0.0
nid,gpt,wordnet,0.0
nid,llama,mw,0.0
nid,llama,wordnet,0.0
nid,mw,wordnet,0.0
shipping,deepseek,gpt,0.2222222222222222
shipping,deepseek,llama,0.3
shipping,deepseek,mw,0.07692307692307693
shipping,deepseek,wordnet,0.07142857142857142
shipping,gpt,llama,0.2
shipping,gpt,mw,0.125
shipping,gpt,wordnet,0.0
shipping,llama,mw,0.03571428571428571
shipping,llama,wordnet,0.06666666666666667
shipping,mw,wordnet,0.06896551724137931
mess,deepseek,gpt,0.6363636363636364
mess,deepseek,llama,0.7
mess,deepseek,mw,0.0326530612244898
mess,deepseek,wordnet,0.02127659574468085
mess,gpt,llama,0.875
mess,gpt,mw,0.024489795918367346
mess,gpt,wordnet,0.022222222222222223
mess,llama,mw,0.02459016393442623
mess,llama,wordnet,0.022727272727272728
mess,mw,wordnet,0.07662835249042145
latest,deepseek,gpt,0.625
latest,deepseek,llama,0.6
latest,deepseek,mw,0.0
latest,deepseek,wordnet,0.0
latest,gpt,llama,0.625
latest,gpt,mw,0.0
latest,gpt,wordnet,0.0
latest,llama,mw,0.0
latest,llama,wordnet,0.05
latest,mw,wordnet,0.033707865168539325
erection,deepseek,gpt,0.42857142857142855
erection,deepseek,llama,0.25
erection,deepseek,mw,0.14285714285714285
erection,deepseek,wordnet,0.0
erection,gpt,llama,0.18181818181818182
erection,gpt,mw,0.2
erection,gpt,wordnet,0.0
erection,llama,mw,0.2222222222222222
erection,llama,wordnet,0.09090909090909091
erection,mw,wordnet,0.0
contextual,deepseek,gpt,0.18181818181818182
contextual,deepseek,llama,0.36363636363636365
contextual,deepseek,mw,0.0
contextual,deepseek,wordnet,0.0
contextual,gpt,llama,0.0
contextual,gpt,mw,0.0
contextual,gpt,wordnet,0.0
contextual,llama,mw,0.0
contextual,llama,wordnet,0.0
contextual,mw,wordnet,0.0
pulpy,deepseek,gpt,0.3
pulpy,deepseek,llama,0.625
pulpy,deepseek,mw,0.5454545454545454
pulpy,deepseek,wordnet,0.0
pulpy,gpt,llama,0.5
pulpy,gpt,mw,0.3333333333333333
pulpy,gpt,wordnet,0.0
pulpy,llama,mw,0.6
pulpy,llama,wordnet,0.0
pulpy,mw,wordnet,0.09090909090909091
predate,deepseek,gpt,0.25
predate,deepseek,llama,0.42857142857142855
predate,deepseek,mw,0.42857142857142855
predate,deepseek,wordnet,0.2727272727272727
predate,gpt,llama,0.42857142857142855
predate,gpt,mw,0.42857142857142855
predate,gpt,wordnet,0.2727272727272727
predate,llama,mw,0.42857142857142855
predate,llama,wordnet,0.2727272727272727
predate,mw,wordnet,0.4
calypso,deepseek,gpt,0.08333333333333333
calypso,deepseek,llama,0.0
calypso,deepseek,mw,0.0
calypso,deepseek,wordnet,0.0
calypso,gpt,llama,0.0
calypso,gpt,mw,0.0
calypso,gpt,wordnet,0.0
calypso,llama,mw,0.0
calypso,llama,wordnet,0.0
calypso,mw,wordnet,0.0
avoidable,deepseek,gpt,0.3333333333333333
avoidable,deepseek,llama,0.2857142857142857
avoidable,deepseek,mw,0.04081632653061224
avoidable,deepseek,wordnet,0.14285714285714285
avoidable,gpt,llama,0.2857142857142857
avoidable,gpt,mw,0.02
avoidable,gpt,wordnet,0.14285714285714285
avoidable,llama,mw,0.0196078431372549
avoidable,llama,wordnet,0.125
avoidable,mw,wordnet,0.0
choose,deepseek,gpt,0.36363636363636365
choose,deepseek,llama,0.36363636363636365
choose,deepseek,mw,0.2692307692307692
choose,deepseek,wordnet,0.25
choose,gpt,llama,1.0
choose,gpt,mw,0.25
choose,gpt,wordnet,0.3333333333333333
choose,llama,mw,0.25
choose,llama,wordnet,0.3333333333333333
choose,mw,wordnet,0.15384615384615385
crowder,deepseek,gpt,0.0
crowder,deepseek,llama,0.14285714285714285
crowder,deepseek,mw,0.0
crowder,deepseek,wordnet,0.0
crowder,gpt,llama,0.0
crowder,gpt,mw,0.041666666666666664
crowder,gpt,wordnet,0.0
crowder,llama,mw,0.0
crowder,llama,wordnet,0.0
crowder,mw,wordnet,0.0
stylish,deepseek,gpt,0.8
stylish,deepseek,llama,0.46153846153846156
stylish,deepseek,mw,0.2608695652173913
stylish,deepseek,wordnet,0.09090909090909091
stylish,gpt,llama,0.5454545454545454
stylish,gpt,mw,0.22727272727272727
stylish,gpt,wordnet,0.1111111111111111
stylish,llama,mw,0.12
stylish,llama,wordnet,0.1
stylish,mw,wordnet,0.05
dam,deepseek,gpt,0.5
dam,deepseek,llama,0.36363636363636365
dam,deepseek,mw,0.10526315789473684
